Res1;Res2;Res3;Res4;Res5;Res6;Res7;Res8;Res9
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
5.211093047;4.430152791;3.825456787;6.868516408;1.953561764;0.809317777;8.258690832;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
3.085489089;1.037194551;1.537621648;2.596736648;0.222675411;0.479197195;5.616955264;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
2.761806654;0.964185739;1.201779912;1.950819274;0.663770937;0.428927137;0.13360237;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
1.87327134;0.453231846;0.904091387;3.28282945;1.278785553;0.29093163;2.875088352;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.392859044;1.083749996;0.536245109;0.884928907;0.140738609;0.371627093;2.985753241;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.279357836;0.907723375;0.393840442;0.762588773;0.111666334;0.353999593;2.714435713;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
2.015116002;1.209783679;0.638205737;1.369112147;0.496853537;0.31296106;1.756589694;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
4.137868981;3.416773742;3.020292966;3.215662074;1.140823449;0.642638866;0.107667454;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
0.071546481;0.667534383;0.13458623;0.466962029;0.105882826;0.011111649;1.877401282;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
1.037315838;2.313602822;1.033082165;2.666644027;0.649021825;0.161102122;5.23897509;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.644375898;1.379260523;0.51508555;1.547572552;0.488567114;0.100075908;0.879147416;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.598560809;0.960515179;0.397530598;2.057401111;0.944458645;0.092960517;0.653948002;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
0.886760335;1.57703723;0.423182938;1.325404251;0.279264313;0.137719841;3.873454762;;;
